"nom","type","nb_publi","ouvre_data","code_region","code_departement","nb_ptf","nb_datagouv","pop_insee","CSP_chef","age_chef","partis_po_chef","part_plus65","nb_crea_entps","flux_migration_res","niveau_vie","part_diplomes","depenses_hab"
"CC Terre d'Auge","CC",0,0,28,14,0,0,19770,"Permanents politiques",62,NA,22.6,235,200065597,22120,6.2,528.012502276176
"CC Terre d'Eau","CC",0,0,44,88,0,0,18834,"Retraités salariés privés",76,NA,24.6,105,NA,21550,3.8,410.459161622597
"CC Terre de Camargue","CC",0,0,76,30,0,0,20466,"Autres cadres (secteur privé)",51,NA,28.9,308,NA,20880,5.1,1287.3673272745
"CC Terre de Picardie","CC",0,0,32,80,0,0,18595,"Retraités des professions libérales",72,NA,16.5,87,NA,19770,3.1,853.78048184996
"CC Terre Lorraine du Longuyonnais","CC",0,0,44,54,0,0,15854,"Retraités salariés privés",75,NA,20,67,245400262,21980,3.2,566.404588747319
"CC Terres-de-Montaigu,communauté de communes Montaigu-Rocheservière","CC",0,0,52,85,0,0,49284,"Permanents politiques",50,NA,15.5,359,244400404,21890,5.1,537.820217514812
"CC Terres de Bresse","CC",0,0,27,71,0,0,22628,"Autres cadres (secteur privé)",40,NA,23.1,171,200071579,21290,3.5,165.731878645925
"CC Terres de Chalosse","CC",0,0,75,40,0,0,18765,"Retraités de l'enseignement",71,NA,23.1,143,244000675,20870,3.7,253.748503064215
"CC Terres de Perche","CC",0,0,24,28,0,0,14876,"Pharmaciens",59,NA,23.9,90,NA,20590,3,333.892005915569
"CC Terres de Saône","CC",0,0,27,70,0,0,13621,"Retraités salariés privés",73,"Parti socialiste",20.4,81,247000011,21080,3,779.103492401439
"CC Terres des Confluences","CC",0,0,76,82,0,0,41983,"Cadres supérieurs (secteur privé)",68,NA,22.2,355,248200099,18710,3.9,300.685584879594
"CC Terres du Haut Berry","CC",0,0,24,18,0,0,26487,"Retraités de l'enseignement",64,NA,21.5,183,241800507,22310,4.8,421.772238834145
"CC Terres Touloises","CC",0,0,44,54,0,0,45551,"Industriels-Chefs entreprise",55,NA,17.4,352,245400676,21620,5.6,528.696122368334
"CC Territoriale Sud-Luberon","CC",0,0,93,84,0,0,25535,"Fonctionnaires de catégorie A",67,NA,20.9,347,200054807,22480,11.1,344.740236538085
"CC Terroir de Caux","CC",0,0,28,76,0,0,38740,"Fonctionnaires de catégorie A",64,NA,18.2,244,200023414,21420,3.9,452.411214248838
"CC Thelloise","CC",0,0,32,60,0,0,61207,"Grands corps de l'état",73,"Union pour un mouvement populaire",14.7,520,200067999,23830,5.2,432.030356985312
"CC Thelloise","CC",0,0,32,60,0,0,61207,"Grands corps de l'état",73,"Rassemblement pour la République",14.7,520,200067999,23830,5.2,432.030356985312
"CC Thelloise","CC",0,0,32,60,0,0,61207,"Grands corps de l'état",73,"Union des démocrates pour la République",14.7,520,200067999,23830,5.2,432.030356985312
"CC Thiérache Sambre et Oise","CC",0,0,32,2,0,0,17475,"Sans profession déclarée",61,NA,20.8,50,NA,18120,1.9,490.363776824034
"CC Thiers Dore et Montagne","CC",0,0,84,63,0,0,38428,"Autres professions",47,NA,24.8,290,246300701,19460,4.1,466.413445144166
"CC Thoré Montagne Noire","CC",0,0,76,81,0,0,5172,"Agriculteurs propriétaires exploit.",51,NA,32,36,NA,19240,2.7,241.481573859242
"CC Tille et Venelle","CC",0,0,27,21,0,0,5079,"Cadres supérieurs (secteur privé)",74,NA,21.1,35,NA,22420,4.1,604.983963378618
"CC Touraine-Est Vallées","CC",0,0,24,37,0,0,40087,"Industriels-Chefs entreprise",74,NA,19,347,243700754,23520,8.2,508.809890488188
"CC Touraine Ouest Val de Loire","CC",0,0,24,37,0,0,34037,"Fonctionnaires de catégorie A",40,NA,21.3,245,243700754,21010,4.4,567.377955460234
"CC Touraine Val de Vienne","CC",0,0,24,37,0,0,25864,"Retraités de l'enseignement",69,NA,26.6,156,NA,19990,3.3,382.443399319517
"CC Touraine Vallée de l'Indre","CC",0,0,24,37,0,0,52890,"Retr.artis.commerc.chefs d'entrep.",70,NA,17.9,438,243700754,23090,6.8,572.031705048213
"CC Val-de-Cher-Controis","CC",23,1,24,41,23,0,49295,"Retraités salariés privés",70,NA,27.5,386,200030385,20860,3.6,431.120427020996
"CC Val 81","CC",0,0,76,81,0,0,5686,"Fonctionnaires de catégorie C",58,NA,28.1,57,NA,19530,3.8,282.743105874077
"CC Val Briard","CC",0,0,11,77,0,0,27948,"Fonctionnaires de catégorie B",49,NA,13.5,337,NA,25770,5.6,339.096767568341
"CC Val de Charente","CC",0,0,75,16,0,0,14651,NA,NA,NA,29.7,159,NA,18980,3.9,714.444810593134
"CC Val de Gâtine","CC",0,0,75,79,0,0,21919,"Professions rattachées à enseignt.",67,NA,22.1,138,NA,20520,3.7,555.995044938182
"CC Val de Gers","CC",0,0,76,32,0,0,10859,NA,NA,NA,27.3,107,NA,20400,4.9,491.186057648034
"CC Val de Gray","CC",0,0,27,70,0,0,21328,NA,NA,NA,24.9,129,242500361,20210,3.8,516.813183608402
"CC Val de l'Indre - Brenne","CC",0,0,24,36,0,0,13894,"Artisans",63,NA,24.8,77,243600327,20280,2.9,464.482820642004
"CC Val de Ligne","CC",0,0,84,7,0,0,6341,"Employés (secteur privé)",55,NA,28.2,79,NA,19140,4.9,530.440730168743
"CC Val de Meuse - Voie Sacrée","CC",0,0,44,55,0,0,9343,"Agriculteurs propriétaires exploit.",64,NA,18.8,45,200049187,21050,3.1,742.148377394841
"CC Val de Saône Centre","CC",0,0,84,1,0,0,20744,"Retraités salariés privés",73,NA,16.8,222,200067817,23760,5.1,328.949358368685
"CC Val ès Dunes","CC",0,0,28,14,0,0,18124,"Professeurs de faculté",70,NA,15.7,138,200065597,21680,4.3,401.904932134187
"CC Val Eyrieux","CC",1,1,84,7,1,0,13198,"Médecins",69,NA,28.8,98,NA,19810,4.1,775.833217911805
"CC Val Guiers","CC",0,0,84,73,0,0,12443,"Fonctionnaires de catégorie A",71,NA,20.5,125,NA,22070,5.3,574.621599292775
"CC Val Vanoise","CC",0,0,84,73,0,0,9454,"Agents technique et techniciens",65,NA,17.5,264,NA,23880,6.5,2006.26016183626
"CC Vallée de l'Hérault","CC",0,0,76,34,0,0,38635,"Retraités de l'enseignement",81,NA,18.2,500,243400017,20840,9.3,803.52803105992
"CC Vallée de l'Ubaye - Serre-Ponçon","CC",0,0,93,4,0,0,8189,"Cadres supérieurs (secteur privé)",51,NA,24.6,115,NA,20260,7.6,2290.22674929784
"CC Vallée de la Dordogne et Forêt Bessède","CC",0,0,75,24,0,0,9358,"Retraités fonct.publique (sf enseig.)",74,NA,31.7,109,NA,19250,5.3,755.814005129301
"CC Vallée des Baux-Alpilles (CC VBA)","CC",4,1,93,13,0,4,28222,"Permanents politiques",60,NA,28.3,456,200054807,22630,9,762.980574374601
"CC Vallées de l'Orne et de l'Odon","CC",0,0,28,14,0,0,25377,"Retraités salariés privés",72,NA,15,204,200065597,23870,7.8,374.088545533357
"CC Vallées et Plateau d'Ardenne","CC",0,0,44,8,0,0,25911,"Autres cadres (secteur privé)",64,NA,19.3,150,200041630,19900,2.5,484.246504959284
"CC Vallons de Haute-Bretagne Communauté","CC",0,0,53,35,0,0,44211,NA,NA,NA,14.7,297,243500139,21860,6.4,344.504433285834
"CC Vendée Grand Littoral","CC",0,0,52,85,0,0,34117,"Permanents politiques",38,NA,31.3,356,200071165,21560,3.5,399.760283143301
"CC Vendée,Sèvre,Autise","CC",0,0,52,85,0,0,16682,"Retr.artis.commerc.chefs d'entrep.",77,NA,23.7,113,200071934,20580,3.6,707.097942093274
"CC Vexin Centre","CC",0,0,11,95,0,0,25314,"Retraités salariés privés",80,NA,14.8,296,249500109,27190,9.9,253.009138421427
"CC Vézère-Monédières-Millesources","CC",0,0,75,19,0,0,5207,"Autres cadres (secteur privé)",61,NA,38.5,46,NA,19590,4.1,653.60549644709
"CC Vienne et Gartempe","CC",0,0,75,86,0,0,40803,"Autres professions",60,"Union pour la démocratie française",30.1,310,200069854,19610,3.7,503.356942381688
"CC Vierzon-Sologne-Berry et Villages de la Forêt","CC",0,0,24,18,0,0,34718,NA,NA,NA,26.7,292,241800507,19290,3.4,NA
"CC Xaintrie Val'Dordogne","CC",0,0,75,19,0,0,12013,"Retraités agricoles",72,NA,33.7,83,NA,19840,3.5,497.825157745775
"CC Yonne Nord","CC",0,0,27,89,0,0,25040,"Fonctionnaires de catégorie B",63,NA,19.8,201,248900334,21870,3.6,248.009291533546
"CC Yvetot Normandie","CC",0,0,28,76,0,0,27801,"Retraités fonct.publique (sf enseig.)",71,NA,19.7,160,200023414,21930,5.3,281.065498003669
"Clermont Auvergne Métropole","MET",1,1,84,63,0,1,295358,"Sans profession déclarée",51,"Parti socialiste",20,3455,200070753,21920,13,1200.97100515307
"CU Angers Loire Métropole","CU",36,1,52,49,36,115,302001,"Autres professions",47,"Union pour un mouvement populaire",18.5,3322,200071553,21780,11.4,1198.58587107327
"CU Caen la Mer","CU",0,0,28,14,0,0,271472,"Administrateurs de sociétés",57,"Union pour un mouvement populaire",18.3,3593,200054781,21730,11.5,1693.55008634408
"CU d'Arras","CU",0,0,32,62,0,0,110005,NA,NA,NA,18.5,1012,200093201,21510,8.5,1016.31389136857
"CU de Dunkerque","CU",73,1,32,59,73,1,201332,"Cadres (entreprises publiques)",53,NA,18.6,1441,200040954,19410,5,1913.31686676733
"CU du Grand Besançon Métropole","CU",56,1,27,25,56,24,198540,"Agents technique et techniciens",74,"La République en marche",18.5,2187,242100410,21850,11.8,1313.31607162285
"CU du Grand Poitiers","CU",89,1,75,86,89,215,196844,NA,NA,NA,18.3,1991,200069763,21530,12.2,1438.75330769543
"CU du Grand Reims","CU",1,1,44,51,0,1,300699,"Permanents politiques",60,NA,17.1,3431,200054781,21690,10.4,1195.79251354344
"CU du Havre Seine Métropole","CU",157,1,28,76,157,49,273568,NA,NA,NA,19.3,2397,200010700,21100,6.9,1325.60253019359
"CU Grand Paris Seine et Oise","CU",0,0,11,78,0,0,415647,"Retraités salariés privés",71,NA,15,6360,200054781,22770,11.3,738.172370833905
"CU Le Creusot Montceau-les-Mines","CU",0,0,27,71,0,0,97135,"Autres cadres (secteur privé)",57,NA,27.1,665,242100410,20160,4.2,1090.40501250836
"CU Le Mans Métropole","CU",0,0,52,72,0,0,210627,"Professeurs du secondaire et techn.",61,"Parti socialiste",21.1,1905,200054781,20930,8.7,1362.11181268308
"CU Limoges Métropole","CU",0,0,75,87,0,0,212161,"Cadres supérieurs (secteur privé)",70,NA,21.5,1991,200066512,21240,9.3,995.973156423659
"CU Perpignan Méditerranée Métropole","CU",0,0,76,66,0,0,272800,"Avocats",72,"Union pour un mouvement populaire",23.9,3503,200043602,19020,7,1161.84862181085
"Dijon Métropole","MET",0,0,27,21,0,0,257933,"Grands corps de l'état",70,"Parti socialiste",18.9,3398,200054781,22050,12.7,1069.50396843366
"Dijon Métropole","MET",0,0,27,21,0,0,257933,"Grands corps de l'état",70,"Ligue communiste révolutionnaire",18.9,3398,200054781,22050,12.7,1069.50396843366
"Est Ensemble","EPT",0,0,11,93,0,0,418239,NA,NA,NA,NA,NA,NA,NA,NA,417.073797708965
"Eurométropole de Strasbourg","MET",61,1,44,67,61,14,498227,"Employés (secteur privé)",66,"Parti socialiste",16.3,6942,200054781,20760,16,1888.22429376569
"Grand-Orly Seine Bièvre","EPT",0,0,11,94,0,0,701702,NA,NA,NA,NA,NA,NA,NA,NA,407.523530943335
"Grand Paris - Grand Est","EPT",0,0,11,93,0,0,397008,NA,NA,NA,NA,NA,NA,NA,NA,189.727111443598
"Grand Paris Seine Ouest","EPT",0,0,11,92,0,0,322723,NA,NA,NA,NA,NA,NA,NA,NA,603.425473052742
"Grand Paris Sud Est Avenir","EPT",0,0,11,94,0,0,313538,NA,NA,NA,NA,NA,NA,NA,NA,583.608541484605
"Grenoble-Alpes-Métropole","MET",12,1,84,38,12,16,450049,"Cadres et professions intellectuelles supérieures",52,"Parti socialiste",17.7,6273,200018166,22720,17.6,1212.36979888857
"Métropole de Lyon","MET",631,1,84,69,631,517,1400134,"Industriels-Chefs entreprise",60,"La République en marche",16.2,28918,200054781,22480,18.1,2264.06432618592
"Métropole du Grand Nancy","MET",50,1,44,54,50,1,261985,"Retraités des professions libérales",82,"Union pour un mouvement populaire",17.7,3245,245400601,21320,14.8,1648.40777659026
"Métropole du Grand Nancy","MET",50,1,44,54,50,1,261985,"Retraités des professions libérales",82,"Union pour la démocratie française",17.7,3245,245400601,21320,14.8,1648.40777659026
"Métropole du Grand Nancy","MET",50,1,44,54,50,1,261985,"Retraités des professions libérales",82,"Parti radical",17.7,3245,245400601,21320,14.8,1648.40777659026
"Métropole Européenne de Lille","MET",0,0,32,59,0,0,1157276,NA,NA,NA,14.6,16678,200054781,20730,13.6,NA
"Métropole Nice Côte d'Azur","MET",64,1,93,6,64,253,544819,"Autres professions",66,"Union pour un mouvement populaire",23.9,11213,240600585,21460,12,2054.07946822706
"Métropole Nice Côte d'Azur","MET",64,1,93,6,64,253,544819,"Autres professions",66,"Rassemblement pour la République",23.9,11213,240600585,21460,12,2054.07946822706
"Métropole Rouen Normandie","MET",2,1,28,76,0,2,499169,"Grands corps de l'état",59,"Parti socialiste",18.3,5700,200070449,20990,9.7,1328.55804799577
"Métropole Toulon-Provence-Méditerranée","MET",29,1,93,83,29,1,439542,"Retr.artis.commerc.chefs d'entrep.",74,"Union pour un mouvement populaire",25.1,6485,200054807,21140,8.6,1368.14709522639
"Métropole Toulon-Provence-Méditerranée","MET",29,1,93,83,29,1,439542,"Retr.artis.commerc.chefs d'entrep.",74,"Démocratie libérale",25.1,6485,200054807,21140,8.6,1368.14709522639
"Métropole Toulon-Provence-Méditerranée","MET",29,1,93,83,29,1,439542,"Retr.artis.commerc.chefs d'entrep.",74,"Union pour la démocratie française",25.1,6485,200054807,21140,8.6,1368.14709522639
"Métropole Toulon-Provence-Méditerranée","MET",29,1,93,83,29,1,439542,"Retr.artis.commerc.chefs d'entrep.",74,"Parti républicain",25.1,6485,200054807,21140,8.6,1368.14709522639
"Metz Métropole","MET",54,1,44,57,0,54,226287,"Cadres supérieurs (secteur privé)",61,"Union des démocrates et indépendants",18.3,2541,245400676,21640,12.1,1084.86666344067
"Montpellier Méditerranée Métropole","MET",136,1,76,34,136,0,472573,"Dentistes",63,"Parti socialiste",16.3,10245,200054781,21100,18,1652.67902994881
"Nantes Métropole","MET",139,1,52,44,139,139,654829,"Fonctionnaires de catégorie A",42,"Parti socialiste",16.1,9847,200054781,23390,16.6,1777.15077178928
"Orléans Métropole","MET",52,1,24,45,52,160,289942,"Professeurs de faculté",69,"Les Républicains",17.2,3271,200054781,22140,11.9,1499.7502147326
"Paris-Est-Marne et Bois","EPT",0,0,11,94,0,0,513459,NA,NA,NA,NA,NA,NA,NA,NA,232.676642205123
"Paris Ouest La Défense","EPT",0,0,11,92,0,0,565408,NA,NA,NA,NA,NA,NA,NA,NA,165.639083016158
"Paris Terres d'Envol","EPT",0,0,11,93,0,0,363258,NA,NA,NA,NA,NA,NA,NA,NA,259.222571147779
"Plaine Commune","EPT",0,0,11,93,0,0,437806,NA,NA,NA,NA,NA,NA,NA,NA,789.530341886589
"Rennes Métropole","MET",108,1,53,35,108,65,454931,"Autres professions",52,"Parti socialiste",15.1,5914,200054781,23130,17.1,1838.05351664318
"Saint-Etienne Métropole","MET",4,1,84,42,4,2,410290,"Cadres (entreprises publiques)",49,"Les Républicains",21,4940,200065886,20110,6.9,956.613786541227
"Toulouse Métropole","MET",163,1,76,31,163,528,775014,"Grands corps de l'état",61,"Union pour un mouvement populaire",14.7,15208,200054781,22880,21.2,1357.56639006521
"Tours Métropole Val de Loire","MET",41,1,24,37,41,42,299847,"Industriels-Chefs entreprise",60,"Union pour un mouvement populaire",20.4,3755,200054781,21580,12.2,906.720806578021
"Tours Métropole Val de Loire","MET",41,1,24,37,41,42,299847,"Industriels-Chefs entreprise",60,"Rassemblement pour la République",20.4,3755,200054781,21580,12.2,906.720806578021
"Vallée Sud Grand Paris","EPT",0,0,11,92,0,0,400617,NA,NA,NA,NA,NA,NA,NA,NA,462.825212085358
