nom,nom_minimise,COG,SIREN,code_region,code_departement
Le Buisson,LE BUISSON,51095,215100892,44,51
Bussy-le-Château,BUSSY-LE-CHATEAU,51097,215100900,44,51
Bussy-le-Repos,BUSSY-LE-REPOS,51098,215100918,44,51
Bussy-Lettrée,BUSSY-LETTREE,51099,215100926,44,51
La Caure,LA CAURE,51100,215100934,44,51
Caurel,CAUREL,51101,215100942,44,51
Cauroy-lès-Hermonville,CAUROY-LES-HERMONVILLE,51102,215100959,44,51
La Celle-sous-Chantemerle,LA-CELLE-SOUS-CHANTEMERLE,51103,215100967,44,51
Cernay-en-Dormois,CERNAY-EN-DORMOIS,51104,215100975,44,51
Cernay-lès-Reims,CERNAY-LES-REIMS,51105,215100983,44,51
Cernon,CERNON,51106,215100991,44,51
Chaintrix-Bierges,CHAINTRIX-BIERGES,51107,215101007,44,51
Châlons-en-Champagne,CHALONS-EN-CHAMPAGNE,51108,215101015,44,51
Châlons-sur-Vesle,CHALONS-SUR-VESLE,51109,215101023,44,51
Chaltrait,CHALTRAIT,51110,215101031,44,51
Chambrecy,CHAMBRECY,51111,215101049,44,51
Chamery,CHAMERY,51112,215101056,44,51
Champaubert,CHAMPAUBERT,51113,215101064,44,51
Champfleury,CHAMPFLEURY,51115,215101072,44,51
Champguyon,CHAMPGUYON,51116,215101080,44,51
Champigneul-Champagne,CHAMPIGNEUL-CHAMPAGNE,51117,215101098,44,51
Champigny,CHAMPIGNY,51118,215101106,44,51
Champillon,CHAMPILLON,51119,215101114,44,51
Champlat-et-Boujacourt,CHAMPLAT-ET-BOUJACOURT,51120,215101122,44,51
Champvoisy,CHAMPVOISY,51121,215101130,44,51
Changy,CHANGY,51122,215101148,44,51
Chantemerle,CHANTEMERLE,51124,215101155,44,51
Chapelaine,CHAPELAINE,51125,215101163,44,51
La Chapelle-Felcourt,LA CHAPELLE-FELCOURT,51126,215101171,44,51
La Chapelle-Lasson,CHAPELLE-LASSON - LA,51127,215101189,44,51
La Chapelle-sous-Orbais,LA CHAPELLE-SOUS-ORBAIS,51128,215101197,44,51
Charleville,CHARLEVILLE,51129,215101205,44,51
Charmont,CHARMONT,51130,215101213,44,51
Les Charmontois,LES CHARMONTOIS,51132,215101221,44,51
Le Châtelier,LE CHATELIER,51133,215101239,44,51
Châtelraould-Saint-Louvent,CHATELRAOULD-SAINT-LOUVENT,51134,215101247,44,51
Châtillon-sur-Broué,CHATILLON-SUR-BROUE,51135,215101254,44,51
Châtillon-sur-Marne,CHATILLON-SUR-MARNE,51136,215101262,44,51
Châtillon-sur-Morin,CHATILLON-SUR-MORIN,51137,215101270,44,51
Châtrices,CHATRICES,51138,215101288,44,51
Chaudefontaine,CHAUDEFONTAINE,51139,215101296,44,51
Chaumuzy,CHAUMUZY,51140,215101304,44,51
La Chaussée-sur-Marne,LA CHAUSSEE-SUR-MARNE,51141,215101312,44,51
Chavot-Courcourt,CHAVOT-COURCOURT,51142,215101320,44,51
Le Chemin,LE CHEMIN,51143,215101338,44,51
Cheminon,CHEMINON,51144,215101346,44,51
Chenay,CHENAY,51145,215101353,44,51
Cheniers,CHENIERS,51146,215101361,44,51
La Cheppe,LA CHEPPE,51147,215101379,44,51
Cheppes-la-Prairie,CHEPPES-LA-PRAIRIE,51148,215101387,44,51
Chepy,CHEPY,51149,215101395,44,51
Cherville,CHERVILLE,51150,215101403,44,51
Chichey,CHICHEY,51151,215101411,44,51
Chigny-les-Roses,CHIGNY-LES-ROSES,51152,215101429,44,51
Chouilly,CHOUILLY,51153,215101437,44,51
Clamanges,CLAMANGES,51154,215101445,44,51
Clesles,CLESLES,51155,215101452,44,51
Cloyes-sur-Marne,CLOYES-SUR-MARNE,51156,215101460,44,51
Coizard-Joches,COIZARD-JOCHES,51157,215101478,44,51
Val-des-Marais,VAL-DES-MARAIS,51158,215101486,44,51
Compertrix,COMPERTRIX,51160,215101494,44,51
Condé-sur-Marne,CONDE-SUR-MARNE,51161,215101502,44,51
Conflans-sur-Seine,CONFLANS-SUR-SEINE,51162,215101510,44,51
Congy,CONGY,51163,215101528,44,51
Connantray-Vaurefroy,CONNANTRAY-VAUREFROY,51164,215101536,44,51
Connantre,CONNANTRE,51165,215101544,44,51
Contault,CONTAULT,51166,215101551,44,51
Coole,COOLE,51167,215101569,44,51
Coolus,COOLUS,51168,215101577,44,51
Corbeil,CORBEIL,51169,215101585,44,51
Corfélix,CORFELIX,51170,215101593,44,51
Cormicy,CORMICY,51171,200073385,44,51
Cormontreuil,CORMONTREUIL,51172,215101619,44,51
Cormoyeux,CORMOYEUX,51173,215101627,44,51
Corribert,CORRIBERT,51174,215101635,44,51
Corrobert,CORROBERT,51175,215101643,44,51
Corroy,CORROY,51176,215101650,44,51
Coulommes-la-Montagne,COULOMMES-LA-MONTAGNE,51177,215101668,44,51
Coupetz,COUPETZ,51178,215101676,44,51
Coupéville,COUPEVILLE,51179,215101684,44,51
Courcelles-Sapicourt,COURCELLES-SAPICOURT,51181,215101692,44,51
Courcemain,COURCEMAIN,51182,215101700,44,51
Courcy,COURCY,51183,215101718,44,51
Courdemanges,COURDEMANGES,51184,215101726,44,51
Courgivaux,COURGIVAUX,51185,215101734,44,51
Courjeonnet,COURJEONNET,51186,215101742,44,51
Courlandon,COURLANDON,51187,215101759,44,51
Courmas,COURMAS,51188,215101767,44,51
Courtagnon,COURTAGNON,51190,215101775,44,51
Courtémont,COURTEMONT,51191,215101783,44,51
Courthiézy,COURTHIEZY,51192,215101791,44,51
Courtisols,COURTISOLS,51193,215101809,44,51
Courville,COURVILLE,51194,215101817,44,51
Couvrot,COUVROT,51195,215101825,44,51
Cramant,CRAMANT,51196,215101833,44,51
La Croix-en-Champagne,LA CROIX-EN-CHAMPAGNE,51197,215101841,44,51
Crugny,CRUGNY,51198,215101858,44,51
Cuchery,CUCHERY,51199,215101866,44,51
Cuis,CUIS,51200,215101874,44,51
Cuisles,CUISLES,51201,200002160,44,51
Cumières,CUMIERES,51202,215101882,44,51
Cuperly,CUPERLY,51203,215101890,44,51
Damery,DAMERY,51204,215101908,44,51
Dampierre-au-Temple,DAMPIERRE-AU-TEMPLE,51205,215101916,44,51
Dampierre-le-Château,DAMPIERRE-LE-CHATEAU,51206,215101924,44,51
Dampierre-sur-Moivre,DAMPIERRE-SUR-MOIVRE,51208,215101932,44,51
Dizy,DIZY,51210,215101940,44,51
Dommartin-Dampierre,DOMMARTIN-DAMPIERRE,51211,215101957,44,51
Dommartin-Lettrée,DOMMARTIN-LETTREE,51212,215101965,44,51
Dommartin-sous-Hans,DOMMARTIN-SOUS-HANS,51213,215101973,44,51
Dommartin-Varimont,DOMMARTIN-VARIMONT,51214,215101981,44,51
Dompremy,DOMPREMY,51215,215101999,44,51
Dontrien,DONTRIEN,51216,215102005,44,51
Dormans,DORMANS,51217,215102013,44,51
Val-de-Vière,VAL-DE-VIERE,51218,215102021,44,51
Drosnay,DROSNAY,51219,215102039,44,51
Drouilly,DROUILLY,51220,215102047,44,51
Éclaires,ECLAIRES,51222,215102054,44,51
Écollemont,ECOLLEMONT,51223,215102062,44,51
Écriennes,ECRIENNES,51224,215102070,44,51
Écueil,ECUEIL,51225,215102088,44,51
Écury-le-Repos,ECURY-LE-REPOS,51226,215102096,44,51
Écury-sur-Coole,ECURY-SUR-COOLE,51227,215106154,44,51
Élise-Daucourt,ELISE-DAUCOURT,51228,215102104,44,51
Épense,EPENSE,51229,215102112,44,51
Épernay,EPERNAY,51230,215102120,44,51
L'Épine,L'EPINE,51231,215102138,44,51
Époye,EPOYE,51232,215102146,44,51
Escardes,ESCARDES,51233,215102153,44,51
Esclavolles-Lurey,ESCLAVOLLES-LUREY,51234,215102161,44,51
Les Essarts-lès-Sézanne,LES ESSARTS-LES-SEZANNE,51235,215102179,44,51
Les Essarts-le-Vicomte,LES ESSARTS-LE-VICOMTE,51236,215102187,44,51
Esternay,ESTERNAY,51237,215102195,44,51
Étoges,ETOGES,51238,215102203,44,51
Étréchy,ETRECHY,51239,215102211,44,51
Étrepy,ETREPY,51240,215102229,44,51
Euvy,EUVY,51241,215102237,44,51
Fagnières,FAGNIERES,51242,215102245,44,51
Faux-Fresnay,FAUX-FRESNAY,51243,215102252,44,51
Faux-Vésigneul,FAUX-VESIGNEUL,51244,215102260,44,51
Faverolles-et-Coëmy,FAVEROLLES-ET-COEMY,51245,215102278,44,51
Favresse,FAVRESSE,51246,215102286,44,51
Fèrebrianges,FEREBRIANGES,51247,215102294,44,51
Fère-Champenoise,FERE-CHAMPENOISE,51248,215102302,44,51
Festigny,FESTIGNY,51249,215102310,44,51
Fismes,FISMES,51250,215102328,44,51
Flavigny,FLAVIGNY,51251,215102336,44,51
Fleury-la-Rivière,FLEURY-LA-RIVIERE,51252,215102344,44,51
Florent-en-Argonne,FLORENT-EN-ARGONNE,51253,215102351,44,51
Fontaine-Denis-Nuisy,FONTAINE-DENIS-NUISY,51254,215102369,44,51
Fontaine-en-Dormois,FONTAINE-EN-DORMOIS,51255,215102377,44,51
Fontaine-sur-Ay,FONTAINE-SUR-AY,51256,215102385,44,51
La Forestière,LA FORESTIERE,51258,215102393,44,51
Francheville,FRANCHEVILLE,51259,215102401,44,51
Le Fresne,LE FRESNE,51260,215102419,44,51
Frignicourt,FRIGNICOURT,51262,215102435,44,51
Fromentières,FROMENTIERES,51263,215102443,44,51
Le Gault-Soigny,LE GAULT-SOIGNY,51264,215102450,44,51
Gaye,GAYE,51265,215102468,44,51
Germaine,GERMAINE,51266,215102476,44,51
Germigny,GERMIGNY,51267,215102484,44,51
Germinon,GERMINON,51268,215102492,44,51
Giffaumont-Champaubert,GIFFAUMONT-CHAMPAUBERT,51269,215102500,44,51
Gigny-Bussy,GIGNY-BUSSY,51270,215102518,44,51
Givry-en-Argonne,GIVRY-EN-ARGONNE,51272,215102534,44,51
Givry-lès-Loisy,GIVRY-LES-LOISY,51273,215102542,44,51
Gizaucourt,GIZAUCOURT,51274,215102559,44,51
Glannes,GLANNES,51275,215102567,44,51
Gourgançon,GOURGANCON,51276,215102575,44,51
Sainte-Marie-du-Lac-Nuisement,SAINTE-MARIE-DU-LAC-NUISEMENT,51277,215102583,44,51
Les Grandes-Loges,LES GRANDES-LOGES,51278,215102591,44,51
Granges-sur-Aube,GRANGES-SUR-AUBE,51279,215102609,44,51
Gratreuil,GRATREUIL,51280,215102617,44,51
Grauves,GRAUVES,51281,215102625,44,51
Gueux,GUEUX,51282,215102633,44,51
Hans,HANS,51283,215102641,44,51
Haussignémont,HAUSSIGNEMONT,51284,215102658,44,51
Haussimont,HAUSSIMONT,51285,215102666,44,51
Hauteville,HAUTEVILLE,51286,215102674,44,51
Hautvillers,HAUTVILLERS,51287,215102682,44,51
Heiltz-le-Hutier,HEILTZ-LE-HUTIER,51288,215102690,44,51
Heiltz-le-Maurupt,HEILTZ-LE-MAURUPT,51289,215102708,44,51
Heiltz-l'Évêque,HEILTZ-L'EVEQUE,51290,215102716,44,51
Hermonville,HERMONVILLE,51291,215102724,44,51
Herpont,HERPONT,51292,215102732,44,51
Heutrégiville,HEUTREGIVILLE,51293,215102740,44,51
Hourges,HOURGES,51294,215102757,44,51
Huiron,HUIRON,51295,215102765,44,51
Humbauville,HUMBAUVILLE,51296,215102773,44,51
Igny-Comblizy,IGNY-COMBLIZY,51298,215102781,44,51
Isles-sur-Suippe,ISLES-SUR-SUIPPE,51299,215102799,44,51
Isle-sur-Marne,ISLE-SUR-MARNE,51300,215106196,44,51
Isse,ISSE,51301,215102807,44,51
Les Istres-et-Bury,LES ISTRES-ET-BURY,51302,215102815,44,51
Jâlons,JALONS,51303,215102823,44,51
Janvilliers,JANVILLIERS,51304,215102831,44,51
Janvry,JANVRY,51305,215102849,44,51
Joiselle,JOISELLE,51306,215102856,44,51
Jonchery-sur-Suippe,JONCHERY-SUR-SUIPPE,51307,215102864,44,51
Jonchery-sur-Vesle,JONCHERY-SUR-VESLE,51308,215102872,44,51
Jonquery,JONQUERY,51309,215102880,44,51
Jouy-lès-Reims,JOUY-LES-REIMS,51310,215102898,44,51
Jussecourt-Minecourt,JUSSECOURT-MINECOURT,51311,215102906,44,51
Juvigny,JUVIGNY,51312,215102914,44,51
Lachy,LACHY,51313,215102922,44,51
Lagery,LAGERY,51314,215102930,44,51
Landricourt,LANDRICOURT,51315,215102948,44,51
Larzicourt,LARZICOURT,51316,215102955,44,51
Laval-sur-Tourbe,LAVAL-SUR-TOURBE,51317,215102963,44,51
Lavannes,LAVANNES,51318,215102971,44,51
Lenharrée,LENHARREE,51319,215102989,44,51
Leuvrigny,LEUVRIGNY,51320,215102997,44,51
Lhéry,LHERY,51321,215103003,44,51
Lignon,LIGNON,51322,215103011,44,51
Linthelles,LINTHELLES,51323,215103029,44,51
Linthes,LINTHES,51324,215103037,44,51
Lisse-en-Champagne,LISSE-EN-CHAMPAGNE,51325,215103045,44,51
Livry-Louvercy,LIVRY-LOUVERCY,51326,215103052,44,51
Loisy-en-Brie,LOISY-EN-BRIE,51327,215103060,44,51
Loisy-sur-Marne,LOISY-SUR-MARNE,51328,215103078,44,51
Loivre,LOIVRE,51329,215103086,44,51
Ludes,LUDES,51333,215103102,44,51
Luxémont-et-Villotte,LUXEMONT-ET-VILLOTTE,51334,215103110,44,51
Maffrécourt,MAFFRECOURT,51336,215103128,44,51
Magneux,MAGNEUX,51337,215103136,44,51
Mailly-Champagne,MAILLY-CHAMPAGNE,51338,215103144,44,51
Mairy-sur-Marne,MAIRY-SUR-MARNE,51339,215103151,44,51
Maisons-en-Champagne,MAISONS-EN-CHAMPAGNE,51340,215103169,44,51
Malmy,MALMY,51341,215103177,44,51
Mancy,MANCY,51342,215103185,44,51
Marcilly-sur-Seine,MARCILLY-SUR-SEINE,51343,215103193,44,51
Mardeuil,MARDEUIL,51344,215103201,44,51
Mareuil-en-Brie,MAREUIL EN BRIE,51345,215103219,44,51
Mareuil-le-Port,MAREUIL-LE-PORT,51346,215103227,44,51
Marfaux,MARFAUX,51348,215103243,44,51
Margerie-Hancourt,MARGERIE-HANCOURT,51349,215103250,44,51
Margny,MARGNY,51350,215103268,44,51
Marigny,MARIGNY,51351,215103276,44,51
Marolles,MAROLLES,51352,215103284,44,51
Marsangis,MARSANGIS,51353,215103292,44,51
Marson,MARSON,51354,215103300,44,51
Massiges,MASSIGES,51355,215103318,44,51
Matignicourt-Goncourt,MATIGNICOURT-GONCOURT,51356,215103326,44,51
Matougues,MATOUGUES,51357,215103334,44,51
Maurupt-le-Montois,MAURUPT-LE-MONTOIS,51358,215103342,44,51
Mécringes,MECRINGES,51359,215103359,44,51
Le Meix-Saint-Epoing,LE MEIX-SAINT-EPOING,51360,215103367,44,51
Le Meix-Tiercelin,LE MEIX-TIERCELIN,51361,215103375,44,51
Merfy,MERFY,51362,215103383,44,51
Merlaut,MERLAUT,51363,215103391,44,51
Méry-Prémecy,MERY-PREMECY,51364,215103409,44,51
Les Mesneux,LES MESNEUX,51365,215103417,44,51
Le Mesnil-sur-Oger,LE MESNIL-SUR-OGER,51367,215103425,44,51
Minaucourt-le-Mesnil-lès-Hurlus,MINAUCOURT-LE-MESNIL-LES-HURLUS,51368,215103433,44,51
Mœurs-Verdey,MOEURS-VERDEY,51369,215103441,44,51
Moiremont,MOIREMONT,51370,215103458,44,51
Moivre,MOIVRE,51371,215103466,44,51
Moncetz-Longevas,MONCETZ-LONGEVAS,51372,215103474,44,51
Moncetz-l'Abbaye,MONCETZ-L'ABBAYE,51373,215103482,44,51
Mondement-Montgivroux,MONDEMENT-MONTGIVROUX,51374,215103490,44,51
Montbré,MONTBRE,51375,215103508,44,51
Montgenost,MONTGENOST,51376,215103516,44,51
Montépreux,MONTEPREUX,51377,215103524,44,51
Monthelon,MONTHELON,51378,215103532,44,51
Montigny-sur-Vesle,MONTIGNY-SUR-VESLE,51379,215103540,44,51
Montmirail,MONTMIRAIL,51380,215103557,44,51
Montmort-Lucy,MONTMORT-LUCY,51381,215103565,44,51
Mont-sur-Courville,MONT-SUR-COURVILLE,51382,215103573,44,51
Morangis,MORANGIS,51384,215103581,44,51
Morsains,MORSAINS,51386,215103599,44,51
Moslins,MOSLINS,51387,215103607,44,51
Mourmelon-le-Grand,MOURMELON-LE-GRAND,51388,215103615,44,51
Mourmelon-le-Petit,MOURMELON-LE-PETIT,51389,215103623,44,51
Moussy,MOUSSY,51390,215103631,44,51
Muizon,MUIZON,51391,215103649,44,51
Mutigny,MUTIGNY,51392,215103656,44,51
Nanteuil-la-Forêt,NANTEUIL-LA-FORET,51393,215103664,44,51
Nesle-la-Reposte,NESLE-LA-REPOSTE,51395,215103672,44,51
Nesle-le-Repons,NESLE-LE-REPONS,51396,215103680,44,51
La Neuville-aux-Bois,LA NEUVILLE-AUX-BOIS,51397,215103698,44,51
La Neuville-aux-Larris,LA NEUVILLE-AUX-LARRIS,51398,215103706,44,51
La Neuville-au-Pont,LA NEUVILLE-AU-PONT,51399,215103714,44,51
Neuvy,NEUVY,51402,215103722,44,51
Nogent-l'Abbesse,NOGENT-L'ABBESSE,51403,215103730,44,51
Noirlieu,NOIRLIEU,51404,215103748,44,51
Norrois,NORROIS,51406,215103755,44,51
La Noue,LA NOUE,51407,215103763,44,51
Nuisement-sur-Coole,NUISEMENT-SUR-COOLE,51409,215103771,44,51
Œuilly,OEUILLY,51410,215103789,44,51
Ognes,OGNES,51412,215103805,44,51
Oiry,OIRY,51413,215103813,44,51
Olizy,OLIZY,51414,215103821,44,51
Omey,OMEY,51415,215103839,44,51
Orbais-l'Abbaye,ORBAIS-L'ABBAYE,51416,215103847,44,51
Orconte,ORCONTE,51417,215103854,44,51
Ormes,ORMES,51418,215103862,44,51
Outines,OUTINES,51419,215103870,44,51
Outrepont,OUTREPONT,51420,215103888,44,51
Oyes,OYES,51421,215103896,44,51
Pargny-lès-Reims,PARGNY-LES-REIMS,51422,215103904,44,51
Pargny-sur-Saulx,PARGNY-SUR-SAULX,51423,215103912,44,51
Passavant-en-Argonne,PASSAVANT-EN-ARGONNE,51424,215103920,44,51
Passy-Grigny,PASSY-GRIGNY,51425,215103938,44,51
Péas,PEAS,51426,215103946,44,51
Les Petites-Loges,PETITES-LOGES LES,51428,215103953,44,51
Pévy,PEVY,51429,215103961,44,51
Pierre-Morains,PIERRE-MORAINS,51430,215103979,44,51
Pierry,PIERRY,51431,215103987,44,51
Pleurs,PLEURS,51432,215103995,44,51
Plichancourt,PLICHANCOURT,51433,215104001,44,51
Plivot,PLIVOT,51434,215104019,44,51
Pocancy,POCANCY,51435,215104027,44,51
Pogny,POGNY,51436,215104035,44,51
Poilly,POILLY,51437,215104043,44,51
Poix,POIX,51438,215104050,44,51
Pomacle,POMACLE,51439,215104068,44,51
Pontfaverger-Moronvilliers,PONTFAVERGER-MORONVILLIERS,51440,215104076,44,51
Ponthion,PONTHION,51441,215104084,44,51
Possesse,POSSESSE,51442,215104092,44,51
Potangis,POTANGIS,51443,215104100,44,51
Pouillon,POUILLON,51444,215104118,44,51
Pourcy,POURCY,51445,215104126,44,51
Pringy,PRINGY,51446,215104134,44,51
Prosnes,PROSNES,51447,215104142,44,51
Prouilly,PROUILLY,51448,215104159,44,51
Prunay,PRUNAY,51449,215104167,44,51
Puisieulx,PUISIEULX,51450,215104175,44,51
Queudes,QUEUDES,51451,215104183,44,51
Rapsécourt,RAPSECOURT,51452,215104191,44,51
Recy,RECY,51453,215104209,44,51
Reims,REIMS,51454,215104217,44,51
Reims-la-Brûlée,REIMS-LA-BRULEE,51455,215104225,44,51
Remicourt,REMICOURT,51456,215104233,44,51
Reuil,REUIL,51457,215104241,44,51
Reuves,REUVES,51458,215104258,44,51
Réveillon,REVEILLON,51459,215104266,44,51
Rieux,RIEUX,51460,215104274,44,51
Rilly-la-Montagne,RILLY-LA-MONTAGNE,51461,215104282,44,51
Les Rivières-Henruel,LES RIVIERES-HENRUEL,51463,215104290,44,51
Romain,ROMAIN,51464,215104308,44,51
Romery,ROMERY,51465,215104316,44,51
Romigny,ROMIGNY,51466,215104324,44,51
Rosnay,ROSNAY,51468,215104332,44,51
Rouffy,ROUFFY,51469,215104340,44,51
Rouvroy-Ripont,ROUVROY-RIPONT,51470,215104357,44,51
Sacy,SACY,51471,215104365,44,51
Saint-Amand-sur-Fion,SAINT-AMAND-SUR-FION,51472,215104373,44,51
Saint-Bon,SAINT-BON,51473,215104381,44,51
Saint-Brice-Courcelles,SAINT-BRICE-COURCELLES,51474,215104399,44,51
Saint-Chéron,SAINT-CHERON,51475,215104407,44,51
Saint-Étienne-au-Temple,SAINT-ETIENNE-AU-TEMPLE,51476,215104415,44,51
Saint-Étienne-sur-Suippe,SAINT-ETIENNE-SUR-SUIPPE,51477,215104423,44,51
Saint-Eulien,SAINT-EULIEN,51478,215104431,44,51
Saint-Euphraise-et-Clairizet,SAINT-EUPHRAISE-ET-CLAIRIZET,51479,215104449,44,51
Sainte-Gemme,SAINTE-GEMME,51480,215104456,44,51
Saint-Germain-la-Ville,SAINT-GERMAIN-LA-VILLE,51482,215104464,44,51
Saint-Gibrien,SAINT-GIBRIEN,51483,215104472,44,51
Saint-Gilles,SAINT-GILLES,51484,215104480,44,51
Saint-Hilaire-au-Temple,SAINT-HILAIRE-AU-TEMPLE,51485,215104498,44,51
Saint-Hilaire-le-Grand,SAINT-HILAIRE-LE-GRAND,51486,215104506,44,51
Saint-Hilaire-le-Petit,SAINT-HILAIRE-LE-PETIT,51487,215104514,44,51
Saint-Imoges,SAINT-IMOGES,51488,215104522,44,51
Saint-Jean-devant-Possesse,SAINT-JEAN-DEVANT-POSSESSE,51489,215104530,44,51
Saint-Jean-sur-Moivre,SAINT-JEAN-SUR-MOIVRE,51490,215104548,44,51
Saint-Jean-sur-Tourbe,SAINT-JEAN-SUR-TOURBE,51491,215104555,44,51
Saint-Just-Sauvage,SAINT-JUST-SAUVAGE,51492,215104563,44,51
Saint-Léonard,SAINT-LEONARD,51493,215104571,44,51
Saint-Loup,SAINT-LOUP,51495,215104589,44,51
Saint-Lumier-en-Champagne,SAINT-LUMIER-EN-CHAMPAGNE,51496,215104597,44,51
Saint-Lumier-la-Populeuse,SAINT-LUMIER-LA-POPULEUSE,51497,215104605,44,51
Saint-Mard-sur-Auve,SAINT-MARD-SUR-AUVE,51498,215104613,44,51
Saint-Mard-lès-Rouffy,SAINT-MARD-LES-ROUFFY,51499,215104621,44,51
Saint-Mard-sur-le-Mont,SAINT-MARD-SUR-LE-MONT,51500,215104639,44,51
Sainte-Marie-à-Py,SAINTE-MARIE-A-PY,51501,215104647,44,51
Saint-Martin-aux-Champs,SAINT-MARTIN-AUX-CHAMPS,51502,215104654,44,51
Saint-Martin-l'Heureux,SAINT-MARTIN-L'HEUREUX,51503,215104662,44,51
Saint-Martin-sur-le-Pré,SAINT-MARTIN-SUR-LE-PRE,51504,215104670,44,51
Saint-Masmes,SAINT-MASMES,51505,215104696,44,51
Saint-Memmie,SAINT-MEMMIE,51506,215104704,44,51
Sainte-Menehould,SAINTE-MENEHOULD,51507,215104712,44,51
Saint-Ouen-Domprot,SAINT-OUEN-DOMPROT,51508,215104720,44,51
Saint-Pierre,SAINT-PIERRE,51509,215104688,44,51
Saint-Quentin-les-Marais,SAINT-QUENTIN-LES-MARAIS,51510,215104738,44,51
Saint-Quentin-le-Verger,SAINT-QUENTIN-LE-VERGER,51511,215104746,44,51
Saint-Quentin-sur-Coole,SAINT-QUENTIN-SUR-COOLE,51512,215104753,44,51
Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-,51513,215104761,44,51
Saint-Remy-sous-Broyes,SAINT-REMY-SOUS-BROYES,51514,215104779,44,51
Saint-Remy-sur-Bussy,SAINT-REMY-SUR-BUSSY,51515,215104787,44,51
Saint-Saturnin,SAINT-SATURNIN,51516,215104795,44,51
Saint-Souplet-sur-Py,SAINT-SOUPLET-SUR-PY,51517,215104803,44,51
Saint-Thierry,SAINT-THIERRY,51518,215104811,44,51
Saint-Thomas-en-Argonne,SAINT-THOMAS-EN-ARGONNE,51519,215104829,44,51
Saint-Utin,SAINT-UTIN,51520,215104837,44,51
Saint-Vrain,SAINT-VRAIN,51521,215104845,44,51
Sapignicourt,SAPIGNICOURT,51522,215104852,44,51
Sarcy,SARCY,51523,215104860,44,51
Saron-sur-Aube,SARON-SUR-AUBE,51524,215104878,44,51
Sarry,SARRY,51525,215104886,44,51
Saudoy,SAUDOY,51526,215104894,44,51
Savigny-sur-Ardres,SAVIGNY-SUR-ARDRES,51527,215104902,44,51
Scrupt,SCRUPT,51528,215104910,44,51
Selles,SELLES,51529,215104928,44,51
Sept-Saulx,SEPT-SAULX,51530,215104936,44,51
Sermaize-les-Bains,SERMAIZE-LES-BAINS,51531,215104944,44,51
Sermiers,SERMIERS,51532,215104951,44,51
Servon-Melzicourt,SERVON-MELZICOURT,51533,215104969,44,51
Serzy-et-Prin,SERZY-ET-PRIN,51534,215104977,44,51
Sézanne,SEZANNE,51535,215104985,44,51
Sillery,SILLERY,51536,215104993,44,51
Sivry-Ante,SIVRY-ANTE,51537,215105008,44,51
Sogny-aux-Moulins,SOGNY-AUX-MOULINS,51538,215105016,44,51
Sogny-en-l'Angle,SOGNY-EN-L'ANGLE,51539,215105024,44,51
Soizy-aux-Bois,SOIZY-AUX-BOIS,51542,215105032,44,51
Somme-Bionne,SOMME-BIONNE,51543,215105040,44,51
Sommepy-Tahure,SOMMEPY-TAHURE,51544,215105057,44,51
Sommesous,SOMMESOUS,51545,215105065,44,51
Somme-Suippe,SOMME-SUIPPE,51546,215105073,44,51
Somme-Tourbe,SOMME-TOURBE,51547,215105081,44,51
Somme-Vesle,SOMME-VESLE,51548,215105099,44,51
Somme-Yèvre,SOMME-YEVRE,51549,215105107,44,51
Sompuis,SOMPUIS,51550,215105115,44,51
Somsois,SOMSOIS,51551,215105123,44,51
Songy,SONGY,51552,215105131,44,51
Souain-Perthes-lès-Hurlus,SOUAIN-PERTHES-LES-HURLUS,51553,215105149,44,51
Soudé,SOUDE,51555,215105156,44,51
Soudron,SOUDRON,51556,215105164,44,51
Soulanges,SOULANGES,51557,215105172,44,51
Soulières,SOULIERES,51558,215105180,44,51
Suippes,SUIPPES,51559,215105198,44,51
Suizy-le-Franc,SUIZY-LE-FRANC,51560,215105206,44,51
Taissy,TAISSY,51562,215105214,44,51
Talus-Saint-Prix,TALUS-SAINT-PRIX,51563,215105222,44,51
Val de Livre,VAL-DE-LIVRE,51564,200055739,44,51
Thaas,THAAS,51565,215105248,44,51
Thibie,THIBIE,51566,215105255,44,51
Thiéblemont-Farémont,THIEBLEMONT-FAREMONT,51567,215105263,44,51
Thil,THIL,51568,215105271,44,51
Thillois,THILLOIS,51569,215105289,44,51
Le Thoult-Trosnay,LE THOULT-TROSNAY,51570,215105297,44,51
Val-de-Vesle,VAL-DE-VESLE,51571,215105305,44,51
Tilloy-et-Bellay,TILLOY-ET-BELLAY,51572,215105313,44,51
Tinqueux,TINQUEUX,51573,215105321,44,51
Togny-aux-Bœufs,TOGNY-AUX-BOEUFS,51574,215105339,44,51
Tours-sur-Marne,TOURS-SUR-MARNE,51576,215105347,44,51
Tramery,TRAMERY,51577,215105354,44,51
Trécon,TRECON,51578,215105362,44,51
Tréfols,TREFOLS,51579,215105370,44,51
Trépail,TREPAIL,51580,215105388,44,51
Treslon,TRESLON,51581,215105396,44,51
Trigny,TRIGNY,51582,215105404,44,51
Trois-Fontaines-l'Abbaye,TROIS-FONTAINES-L'ABBAYE,51583,215105412,44,51
Trois-Puits,TROIS-PUITS,51584,215105420,44,51
Troissy,TROISSY,51585,215105438,44,51
Unchair,UNCHAIR,51586,215105446,44,51
Vadenay,VADENAY,51587,215105453,44,51
